icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
a33843,JBU2230 ,United States,1713399089,1713399089,-71.0161,42.3677,,True,0.06,151.88,,,,3440,True,0
ade9c0,JBU561  ,United States,1713399105,1713399105,-71.0174,42.3677,,True,0.0,213.75,,,,,False,0
a0017f,N1RF    ,United States,1713399109,1713399109,-71.032,42.3093,251.46,False,74.37,19.81,-3.9,,274.32,3061,False,0
a6cacb,DAL408  ,United States,1713399097,1713399097,-71.0245,42.3647,,True,0.0,275.62,,,,,False,0
a32367,DAL2373 ,United States,1713399106,1713399106,-71.0233,42.3635,,True,3.86,177.19,,,,,False,0
aa1dcd,AAL108  ,United States,1713399107,1713399107,-71.0164,42.359,,True,3.86,199.69,,,,,False,0
a825e3,JBU1303 ,United States,1713399109,1713399109,-71.0125,42.3583,,True,4.89,123.75,,,,,False,0
a0af06,N143NE  ,United States,1713399040,1713399040,-71.1067,42.3365,,True,0.77,213.75,,,,,False,0
a7e62d,NKS253  ,United States,1713399109,1713399109,-71.0052,42.3648,-60.96,False,51.91,19.69,-0.33,,-15.24,0703,False,0
a6504b,ASA311  ,United States,1713399104,1713399109,-71.0132,42.3526,,True,0.0,126.56,,,,,False,0
a95212,BTQ866  ,United States,1713399172,1713399172,-71.0119,42.363,-60.96,False,44.74,19.48,0.0,,-22.86,,False,0
a1b449,RPA5596 ,United States,1713399170,1713399170,-71.0237,42.3649,,True,0.0,182.81,,,,,False,0
a2ce7d,FDX3714 ,United States,1713399170,1713399170,-71.0146,42.3608,,True,4.89,199.69,,,,4075,False,0
a7d83a,VNT06   ,United States,1713399138,1713399146,-71.0216,42.3744,,True,0.0,312.19,,,,,False,0
a5cbf3,UAL1779 ,United States,1713399175,1713399175,-71.0122,42.369,,True,6.17,222.19,,,,1167,False,0
a58c29,AAL2602 ,United States,1713398880,1713398880,-71.0211,42.3613,,True,0.39,25.31,,,,3416,False,0
a33a1d,JBU1246 ,United States,1713399172,1713399172,-71.0147,42.3661,,True,0.0,213.75,,,,3042,False,0
ad9ac9,JBU1734 ,United States,1713399171,1713399171,-71.0143,42.368,,True,0.0,258.75,,,,3220,False,0
a4c96c,JBU33   ,United States,1713399173,1713399175,-71.0172,42.3684,,True,0.77,258.75,,,,,False,0
a3f82a,JBU1559 ,United States,1713399174,1713399174,-71.0157,42.3584,,True,4.63,185.62,,,,1535,False,0
ad2baa,JBU2052 ,United States,1713399021,1713399079,-71.0124,42.3674,,True,0.0,174.38,,,,7371,False,0
a95212,BTQ866  ,United States,1713399230,1713399230,-71.0146,42.3939,335.28,False,76.9,331.21,10.4,,365.76,,False,0
a1b449,RPA5596 ,United States,1713399215,1713399215,-71.0237,42.3649,,True,0.0,182.81,,,,,False,0
a2ce7d,FDX3714 ,United States,1713399230,1713399230,-71.0166,42.3583,,True,4.37,278.44,,,,4075,False,0
a7d83a,VNT06   ,United States,1713399138,1713399146,-71.0216,42.3744,,True,0.0,312.19,,,,,False,0
a5cbf3,UAL1779 ,United States,1713399230,1713399230,-71.0122,42.3657,,True,9.26,199.69,,,,1167,False,0
a33a1d,JBU1246 ,United States,1713399227,1713399229,-71.0147,42.3661,,True,0.0,213.75,,,,3042,False,0
ad9ac9,JBU1734 ,United States,1713399226,1713399226,-71.0143,42.368,,True,0.0,258.75,,,,3220,False,0
a4c96c,JBU33   ,United States,1713399230,1713399230,-71.0169,42.3684,,True,0.64,292.5,,,,,False,0
a3f82a,JBU1559 ,United States,1713399230,1713399230,-71.0129,42.3572,,True,3.34,149.06,,,,1535,False,0
ad2baa,JBU2052 ,United States,1713399021,1713399079,-71.0124,42.3674,,True,0.0,174.38,,,,7371,False,0
a898a9,JBU691  ,United States,1713399222,1713399227,-71.0156,42.3679,,True,0.0,132.19,,,,,False,0
a3355e,JBU1806 ,United States,1713399031,1713399031,-71.016,42.3655,,True,1.03,33.75,,,,1430,False,0
a1c935,RPA5703 ,United States,1713399147,1713399147,-71.0207,42.3636,,True,0.0,2.81,,,,1630,False,0
a83564,EJA628  ,United States,1713399230,1713399230,-71.0142,42.3691,,True,9.77,315.0,,,,6313,False,0
a38cd2,JBU1332 ,United States,1713399163,1713399172,-71.0165,42.3653,,True,2.57,345.94,,,,1766,False,0
acb5d2,EJA918  ,United States,1713399229,1713399229,-71.0216,42.3736,,True,3.09,329.06,,,,7167,False,0
aa3994,AAL2148 ,United States,1713399230,1713399230,-71.0187,42.3602,,True,0.0,30.94,,,,,False,0
a33843,JBU2230 ,United States,1713399178,1713399178,-71.0161,42.3677,,True,0.06,151.88,,,,3440,True,0
ade9c0,JBU561  ,United States,1713399225,1713399225,-71.0174,42.3677,,True,0.0,213.75,,,,,False,0
a0017f,N1RF    ,United States,1713399229,1713399229,-71.0045,42.3677,,True,9.77,354.38,,,,3061,False,0
a6cacb,DAL408  ,United States,1713399222,1713399222,-71.0245,42.3647,,True,0.0,275.62,,,,,False,0
a32367,DAL2373 ,United States,1713399229,1713399229,-71.0227,42.3612,,True,2.57,123.75,,,,,False,0
aa1dcd,AAL108  ,United States,1713399230,1713399230,-71.0168,42.3545,,True,5.14,135.0,,,,,False,0
a825e3,JBU1303 ,United States,1713399230,1713399230,-70.9982,42.3583,-60.96,False,74.0,76.74,0.65,,-22.86,,False,0
a0af06,N143NE  ,United States,1713399040,1713399040,-71.1067,42.3365,,True,0.77,213.75,,,,,False,0
a7e62d,NKS253  ,United States,1713399226,1713399226,-71.0046,42.3781,,True,8.23,289.69,,,,0703,False,0
a6504b,ASA311  ,United States,1713399229,1713399230,-71.0112,42.3523,,True,0.0,19.69,,,,,False,0
a22ab9,JBU2017 ,United States,1713399230,1713399230,-71.0137,42.3661,,True,0.0,289.69,,,,,False,0
a6c358,DAL300  ,United States,1713399230,1713399230,-71.037,42.2986,304.8,False,82.98,19.56,-4.55,,327.66,2040,False,0
a1d2dc,JBU353  ,United States,1713399190,1713399190,-71.0169,42.3676,,True,0.0,208.12,,,,,False,0
a50549,RPA4728 ,United States,1713399229,1713399230,-71.0211,42.3605,,True,0.77,104.06,,,,,False,0
a1b449,RPA5596 ,United States,1713399296,1713399296,-71.0237,42.3649,,True,0.0,182.81,,,,,False,0
a2ce7d,FDX3714 ,United States,1713399297,1713399297,-71.0209,42.3595,,True,3.09,284.06,,,,4075,False,0
a7d83a,VNT06   ,United States,1713399292,1713399292,-71.0216,42.3744,,True,0.0,312.19,,,,,False,0
a5cbf3,UAL1779 ,United States,1713399288,1713399288,-71.0143,42.3618,,True,5.14,241.88,,,,1167,False,0
a33a1d,JBU1246 ,United States,1713399297,1713399297,-71.0147,42.3661,,True,0.0,213.75,,,,3042,False,0
ad9ac9,JBU1734 ,United States,1713399291,1713399296,-71.0143,42.368,,True,0.0,258.75,,,,3220,False,0
a4c96c,JBU33   ,United States,1713399296,1713399297,-71.0168,42.3688,,True,0.77,25.31,,,,,False,0
a3f82a,JBU1559 ,United States,1713399296,1713399297,-71.0058,42.357,-53.34,False,55.03,76.48,0.0,,-15.24,1535,False,0
ad2baa,JBU2052 ,United States,1713399021,1713399079,-71.0124,42.3674,,True,0.0,174.38,,,,7371,False,0
c060b2,PTR2948 ,Canada,1713399297,1713399297,-71.0135,42.3597,,True,15.95,19.69,,,,,False,0
a898a9,JBU691  ,United States,1713399297,1713399297,-71.0156,42.3679,,True,0.0,132.19,,,,,False,0
a3355e,JBU1806 ,United States,1713399031,1713399031,-71.016,42.3655,,True,1.03,33.75,,,,1430,False,0
a1c935,RPA5703 ,United States,1713399147,1713399147,-71.0207,42.3636,,True,0.0,2.81,,,,1630,False,0
a83564,EJA628  ,United States,1713399296,1713399296,-71.021,42.3731,,True,4.37,315.0,,,,6313,False,0
c00b7e,JZA608  ,Canada,1713399297,1713399297,-71.0442,42.2835,403.86,False,88.5,18.65,-5.2,,426.72,,False,0
a38cd2,JBU1332 ,United States,1713399163,1713399172,-71.0165,42.3653,,True,2.57,345.94,,,,1766,False,0
acb5d2,EJA918  ,United States,1713399288,1713399290,-71.022,42.3741,,True,0.06,312.19,,,,7167,False,0
aa3994,AAL2148 ,United States,1713399288,1713399297,-71.0186,42.3603,,True,0.0,30.94,,,,,False,0
a33843,JBU2230 ,United States,1713399178,1713399178,-71.0161,42.3677,,True,0.06,151.88,,,,3440,True,0
ade9c0,JBU561  ,United States,1713399286,1713399294,-71.0174,42.3677,,True,0.0,213.75,,,,,False,0
a0017f,N1RF    ,United States,1713399296,1713399296,-71.0061,42.3713,,True,3.34,315.0,,,,3061,False,0
a6cacb,DAL408  ,United States,1713399272,1713399272,-71.0245,42.3647,,True,0.0,275.62,,,,,False,0
a32367,DAL2373 ,United States,1713399295,1713399295,-71.0224,42.3611,,True,0.0,120.94,,,,,False,0
aa1dcd,AAL108  ,United States,1713399297,1713399297,-71.0135,42.3528,,True,3.86,126.56,,,,,False,0
a825e3,JBU1303 ,United States,1713399297,1713399297,-70.931,42.3702,464.82,False,101.9,78.35,3.9,,495.3,,False,0
a0af06,N143NE  ,United States,1713399040,1713399040,-71.1067,42.3365,,True,0.77,213.75,,,,,False,0
a7e62d,NKS253  ,United States,1713399297,1713399297,-71.0083,42.3746,,True,10.8,199.69,,,,0703,False,0
a6504b,ASA311  ,United States,1713399297,1713399297,-70.9988,42.3783,68.58,False,91.92,18.94,14.96,,99.06,,False,0
a22ab9,JBU2017 ,United States,1713399290,1713399295,-71.0137,42.3661,,True,0.0,289.69,,,,,False,0
a6c358,DAL300  ,United States,1713399297,1713399297,-71.0164,42.3414,38.1,False,71.91,19.21,-3.9,,68.58,2040,False,0
a1d2dc,JBU353  ,United States,1713399190,1713399190,-71.0169,42.3676,,True,0.0,208.12,,,,,False,0
a50549,RPA4728 ,United States,1713399297,1713399297,-71.0208,42.3603,,True,0.9,123.75,,,,,False,0
a1b449,RPA5596 ,United States,1713399296,1713399350,-71.0237,42.3649,,True,0.0,182.81,,,,,False,0
a2ce7d,FDX3714 ,United States,1713399351,1713399356,-71.0215,42.3589,,True,0.0,210.94,,,,4075,False,0
a7d83a,VNT06   ,United States,1713399292,1713399292,-71.0216,42.3744,,True,0.0,312.19,,,,,False,0
a5cbf3,UAL1779 ,United States,1713399347,1713399347,-71.0162,42.362,,True,0.32,250.31,,,,1167,False,0
a33a1d,JBU1246 ,United States,1713399342,1713399351,-71.0147,42.3661,,True,0.0,213.75,,,,3042,False,0
ad9ac9,JBU1734 ,United States,1713399351,1713399351,-71.0143,42.368,,True,0.0,258.75,,,,3220,False,0
a4c96c,JBU33   ,United States,1713399321,1713399321,-71.0167,42.369,,True,0.77,30.94,,,,,False,0
a3f82a,JBU1559 ,United States,1713399357,1713399357,-70.9517,42.366,480.06,False,88.61,77.25,7.8,,510.54,1535,False,0
ad2baa,JBU2052 ,United States,1713399021,1713399079,-71.0124,42.3674,,True,0.0,174.38,,,,7371,False,0
c060b2,PTR2948 ,Canada,1713399357,1713399357,-71.0056,42.4005,434.34,False,101.87,354.2,11.38,,449.58,,False,0
a898a9,JBU691  ,United States,1713399357,1713399357,-71.0156,42.3679,,True,0.0,132.19,,,,,False,0
a1c935,RPA5703 ,United States,1713399147,1713399147,-71.0207,42.3636,,True,0.0,2.81,,,,1630,False,0
ac9923,UAL960  ,United States,1713399357,1713399357,-71.094,42.2962,10668.0,False,272.35,53.22,0.0,,10873.74,2312,False,0
a83564,EJA628  ,United States,1713399303,1713399303,-71.0212,42.3732,,True,0.77,315.0,,,,6313,False,0
c00b7e,JZA608  ,Canada,1713399357,1713399357,-71.0252,42.3233,152.4,False,71.11,19.88,-3.9,,182.88,,False,0
a38cd2,JBU1332 ,United States,1713399163,1713399172,-71.0165,42.3653,,True,2.57,345.94,,,,1766,False,0
acb5d2,EJA918  ,United States,1713399342,1713399342,-71.022,42.3741,,True,0.0,312.19,,,,7167,False,0
aa3994,AAL2148 ,United States,1713399328,1713399334,-71.0185,42.3602,,True,0.0,30.94,,,,,False,0
a33843,JBU2230 ,United States,1713399178,1713399178,-71.0161,42.3677,,True,0.06,151.88,,,,3440,True,0
ade9c0,JBU561  ,United States,1713399350,1713399354,-71.0174,42.3677,,True,0.0,213.75,,,,,False,0
a0017f,N1RF    ,United States,1713399357,1713399357,-71.0078,42.3726,,True,6.43,315.0,,,,3061,False,0
a6cacb,DAL408  ,United States,1713399272,1713399272,-71.0245,42.3647,,True,0.0,275.62,,,,,False,0
a32367,DAL2373 ,United States,1713399356,1713399356,-71.0216,42.36,,True,4.63,160.31,,,,,False,0
aa1dcd,AAL108  ,United States,1713399347,1713399352,-71.0133,42.3527,,True,0.0,126.56,,,,,False,0
a825e3,JBU1303 ,United States,1713399357,1713399357,-70.8463,42.384,876.3,False,134.65,76.97,9.75,,899.16,,False,0
a7e62d,NKS253  ,United States,1713399357,1713399357,-71.0113,42.3696,,True,7.72,219.38,,,,0703,False,0
a22ab9,JBU2017 ,United States,1713399356,1713399356,-71.0137,42.3661,,True,0.0,289.69,,,,,False,0
a6c358,DAL300  ,United States,1713399356,1713399356,-71.0033,42.3687,,True,15.43,19.69,,,,2040,False,0
a1d2dc,JBU353  ,United States,1713399190,1713399190,-71.0169,42.3676,,True,0.0,208.12,,,,,False,0
a50549,RPA4728 ,United States,1713399355,1713399356,-71.0206,42.3603,,True,0.0,120.94,,,,,False,0
a1ce99,JBU620  ,United States,1713399357,1713399357,-71.0549,42.3463,1965.96,False,150.64,156.24,-4.88,,1988.82,7275,False,0
a1b449,RPA5596 ,United States,1713399408,1713399408,-71.0235,42.3616,,True,6.94,180.0,,,,,False,0
a2ce7d,FDX3714 ,United States,1713399361,1713399364,-71.0215,42.3589,,True,0.0,210.94,,,,4075,False,0
a7d83a,VNT06   ,United States,1713399292,1713399292,-71.0216,42.3744,,True,0.0,312.19,,,,,False,0
a5cbf3,UAL1779 ,United States,1713399347,1713399347,-71.0162,42.362,,True,0.32,250.31,,,,1167,False,0
a33a1d,JBU1246 ,United States,1713399417,1713399417,-71.0147,42.3661,,True,0.0,213.75,,,,3042,False,0
ad9ac9,JBU1734 ,United States,1713399406,1713399411,-71.0143,42.368,,True,0.0,258.75,,,,3220,False,0
a4c96c,JBU33   ,United States,1713399321,1713399321,-71.0167,42.369,,True,0.77,30.94,,,,,False,0
a6803f,N518ME  ,United States,1713399419,1713399419,-71.0473,42.2786,548.64,False,87.07,20.04,-6.18,,556.26,3315,False,0
a3f82a,JBU1559 ,United States,1713399419,1713399419,-70.872,42.3796,1135.38,False,121.37,78.26,18.53,,1173.48,1535,False,0
a657db,KAP777  ,United States,1713399419,1713399419,-70.931,42.2543,594.36,False,87.32,303.22,-1.63,,601.98,,False,0
a898a9,JBU691  ,United States,1713399407,1713399417,-71.0156,42.3679,,True,0.0,132.19,,,,,False,0
a1c935,RPA5703 ,United States,1713399147,1713399147,-71.0207,42.3636,,True,0.0,2.81,,,,1630,False,0
ac9923,UAL960  ,United States,1713399419,1713399419,-70.9301,42.3868,10668.0,False,272.04,53.3,0.0,,10873.74,2312,False,0
a83564,EJA628  ,United States,1713399303,1713399303,-71.0212,42.3732,,True,0.77,315.0,,,,6313,False,0
c00b7e,JZA608  ,Canada,1713399416,1713399416,-71.0091,42.3568,-60.96,False,62.5,20.22,-1.3,,-15.24,,False,0
a38cd2,JBU1332 ,United States,1713399163,1713399172,-71.0165,42.3653,,True,2.57,345.94,,,,1766,False,0
acb5d2,EJA918  ,United States,1713399402,1713399402,-71.022,42.3741,,True,0.0,312.19,,,,7167,False,0
aa3994,AAL2148 ,United States,1713399402,1713399402,-71.0186,42.3602,,True,0.0,30.94,,,,,False,0
a33843,JBU2230 ,United States,1713399388,1713399388,-71.0161,42.3677,,True,0.0,151.88,,,,3440,True,0
ade9c0,JBU561  ,United States,1713399411,1713399416,-71.0174,42.3677,,True,0.0,213.75,,,,,False,0
a0017f,N1RF    ,United States,1713399418,1713399418,-71.0102,42.3712,,True,8.75,205.31,,,,3061,False,0
a6cacb,DAL408  ,United States,1713399399,1713399399,-71.0245,42.3647,,True,0.0,275.62,,,,,False,0
a32367,DAL2373 ,United States,1713399416,1713399416,-71.0174,42.3584,,True,4.37,101.25,,,,,False,0
aa1dcd,AAL108  ,United States,1713399412,1713399417,-71.0133,42.3527,,True,0.0,126.56,,,,,False,0
a7e62d,NKS253  ,United States,1713399418,1713399418,-71.0118,42.3666,,True,7.72,199.69,,,,0703,False,0
a22ab9,JBU2017 ,United States,1713399416,1713399416,-71.0137,42.3661,,True,0.0,289.69,,,,,False,0
a6c358,DAL300  ,United States,1713399418,1713399418,-71.0062,42.3714,,True,2.83,315.0,,,,2040,False,0
a1d2dc,JBU353  ,United States,1713399190,1713399190,-71.0169,42.3676,,True,0.0,208.12,,,,,False,0
a50549,RPA4728 ,United States,1713399415,1713399416,-71.0206,42.3602,,True,0.0,120.94,,,,,False,0
a1ce99,JBU620  ,United States,1713399419,1713399419,-71.0272,42.2686,1546.86,False,138.37,166.02,-10.73,,1569.72,7275,False,0
a1b449,RPA5596 ,United States,1713399474,1713399475,-71.0185,42.3586,,True,9.26,109.69,,,,,False,0
a7d83a,VNT06   ,United States,1713399292,1713399292,-71.0216,42.3744,,True,0.0,312.19,,,,,False,0
a5cbf3,UAL1779 ,United States,1713399347,1713399347,-71.0162,42.362,,True,0.32,250.31,,,,1167,False,0
a33a1d,JBU715  ,United States,1713399472,1713399472,-71.0147,42.3661,,True,0.0,213.75,,,,3042,False,0
ad9ac9,JBU1734 ,United States,1713399472,1713399472,-71.0143,42.368,,True,0.0,258.75,,,,3220,False,0
a4c96c,JBU33   ,United States,1713399321,1713399321,-71.0167,42.369,,True,0.77,30.94,,,,,False,0
a6803f,N518ME  ,United States,1713399475,1713399475,-71.03,42.3136,228.6,False,65.89,17.73,-5.2,,251.46,3315,False,0
a3f82a,JBU1559 ,United States,1713399475,1713399475,-70.7842,42.3839,1912.62,False,144.48,107.4,16.26,,1943.1,1535,False,0
a657db,KAP777  ,United States,1713399475,1713399475,-70.9834,42.2755,502.92,False,88.4,298.5,-2.6,,510.54,,False,0
896453,UAE62Y  ,United Arab Emirates,1713399475,1713399475,-70.8957,42.3941,2659.38,False,139.15,200.11,-5.2,,2689.86,,False,0
a898a9,JBU691  ,United States,1713399467,1713399472,-71.0156,42.3679,,True,0.0,132.19,,,,,False,0
a83564,EJA628  ,United States,1713399303,1713399303,-71.0212,42.3732,,True,0.77,315.0,,,,6313,False,0
c00b7e,JZA608  ,Canada,1713399475,1713399475,-71.0084,42.3646,,True,7.2,292.5,,,,,False,0
a38cd2,JBU1332 ,United States,1713399163,1713399172,-71.0165,42.3653,,True,2.57,345.94,,,,1766,False,0
acb5d2,EJA918  ,United States,1713399467,1713399471,-71.022,42.3741,,True,0.0,312.19,,,,7167,False,0
aa3994,AAL2148 ,United States,1713399441,1713399441,-71.0186,42.3602,,True,0.0,30.94,,,,,False,0
a33843,JBU2230 ,United States,1713399463,1713399463,-71.0161,42.3677,,True,0.06,151.88,,,,3440,True,0
ade9c0,JBU561  ,United States,1713399465,1713399475,-71.0174,42.3677,,True,0.0,213.75,,,,,False,0
a0017f,N1RF    ,United States,1713399475,1713399475,-71.0127,42.3687,,True,4.37,225.0,,,,3061,False,0
a6cacb,DAL408  ,United States,1713399399,1713399399,-71.0245,42.3647,,True,0.0,275.62,,,,,False,0
a32367,DAL2373 ,United States,1713399474,1713399474,-71.0136,42.3575,,True,6.43,109.69,,,,,False,0
aa1dcd,AAL108  ,United States,1713399475,1713399475,-71.0112,42.3523,,True,3.86,16.88,,,,,False,0
a7e62d,NKS253  ,United States,1713399473,1713399473,-71.0144,42.3639,,True,6.43,289.69,,,,0703,False,0
a22ab9,JBU2017 ,United States,1713399466,1713399475,-71.0131,42.3657,,True,0.9,19.69,,,,,False,0
a6c358,DAL300  ,United States,1713399475,1713399475,-71.0083,42.3705,,True,11.83,199.69,,,,2040,False,0
a1d2dc,JBU353  ,United States,1713399190,1713399190,-71.0169,42.3676,,True,0.0,208.12,,,,,False,0
a50549,RPA4728 ,United States,1713399466,1713399471,-71.0206,42.3602,,True,0.0,120.94,,,,,False,0
a1b449,RPA5596 ,United States,1713399538,1713399538,-71.013,42.3573,,True,2.31,137.81,,,,,False,0
a7d83a,VNT06   ,United States,1713399533,1713399533,-71.0216,42.3744,,True,0.0,312.19,,,,,False,0
a5cbf3,UAL1779 ,United States,1713399347,1713399347,-71.0162,42.362,,True,0.32,250.31,,,,1167,False,0
a33a1d,JBU715  ,United States,1713399537,1713399537,-71.0147,42.3661,,True,0.0,213.75,,,,3042,False,0
ad9ac9,JBU1734 ,United States,1713399527,1713399536,-71.0143,42.3679,,True,0.0,258.75,,,,3220,False,0
a4c96c,JBU33   ,United States,1713399321,1713399321,-71.0167,42.369,,True,0.77,30.94,,,,,False,0
a6803f,N518ME  ,United States,1713399538,1713399538,-71.0143,42.3461,15.24,False,56.66,20.74,-3.25,,38.1,3315,False,0
a657db,KAP777  ,United States,1713399538,1713399538,-71.0377,42.3062,251.46,False,94.52,341.27,-4.23,,259.08,,False,0
896453,UAE62Y  ,United Arab Emirates,1713399538,1713399538,-70.9309,42.3204,2209.8,False,137.47,198.77,-7.15,,2240.28,,False,0
a898a9,JBU691  ,United States,1713399532,1713399537,-71.0156,42.3679,,True,0.0,132.19,,,,,False,0
a83564,EJA628  ,United States,1713399504,1713399504,-71.0214,42.3734,,True,0.45,315.0,,,,6313,False,0
c00b7e,JZA608  ,Canada,1713399538,1713399538,-71.0101,42.3651,,True,5.4,292.5,,,,,False,0
acb5d2,EJA918  ,United States,1713399502,1713399502,-71.022,42.3741,,True,0.0,312.19,,,,7167,False,0
aa3994,AAL2148 ,United States,1713399441,1713399441,-71.0186,42.3602,,True,0.0,30.94,,,,,False,0
a33843,JBU2230 ,United States,1713399499,1713399499,-71.0161,42.3677,,True,0.06,151.88,,,,3440,True,0
ade9c0,JBU561  ,United States,1713399535,1713399535,-71.0174,42.3677,,True,0.0,213.75,,,,,False,0
a0017f,N1RF    ,United States,1713399536,1713399536,-71.017,42.371,,True,8.23,306.56,,,,3061,False,0
a6cacb,DAL408  ,United States,1713399399,1713399399,-71.0245,42.3647,,True,0.0,275.62,,,,,False,0
a32367,DAL2373 ,United States,1713399535,1713399537,-71.0126,42.3558,,True,0.06,78.75,,,,,False,0
aa1dcd,AAL108  ,United States,1713399537,1713399537,-70.997,42.3822,160.02,False,91.1,18.43,10.73,,198.12,,False,0
a825e3,JBU1303 ,United States,1713399538,1713399538,-70.778,42.2433,3208.02,False,145.97,235.92,6.83,,3253.74,,False,0
a7e62d,NKS253  ,United States,1713399527,1713399534,-71.0168,42.3644,,True,0.51,239.06,,,,0703,False,0
a22ac6,RPA5622 ,United States,1713399531,1713399535,-71.0203,42.3638,,True,0.0,306.56,,,,,False,0
a22ab9,JBU2017 ,United States,1713399536,1713399536,-71.0132,42.3654,,True,0.0,19.69,,,,,False,0
a6c358,DAL300  ,United States,1713399536,1713399536,-71.0118,42.3632,,True,14.4,199.69,,,,2040,False,0
a50549,RPA4728 ,United States,1713399531,1713399537,-71.0206,42.3602,,True,0.0,120.94,,,,,False,0
a1b449,RPA5596 ,United States,1713399596,1713399596,-71.0129,42.356,,True,2.83,157.5,,,,,False,0
a7d83a,VNT06   ,United States,1713399548,1713399553,-71.0216,42.3744,,True,0.0,312.19,,,,,False,0
a5cbf3,UAL1779 ,United States,1713399347,1713399347,-71.0162,42.362,,True,0.32,250.31,,,,1167,False,0
a8f3c5,UAL272  ,United States,1713399597,1713399597,-70.9154,42.251,10058.4,False,253.38,67.18,0.33,,10233.66,1562,False,0
a33a1d,JBU715  ,United States,1713399588,1713399597,-71.0147,42.3661,,True,0.0,213.75,,,,3042,False,0
a2477a,N246NE  ,United States,1713399597,1713399597,-71.1719,42.3291,365.76,False,61.77,82.34,-0.33,,396.24,,False,0
ad9ac9,JBU1734 ,United States,1713399597,1713399597,-71.0143,42.368,,True,0.0,258.75,,,,3220,False,0
a4c96c,JBU33   ,United States,1713399321,1713399321,-71.0167,42.369,,True,0.77,30.94,,,,,False,0
a6803f,N518ME  ,United States,1713399597,1713399597,-71.0061,42.3638,,True,4.89,320.62,,,,3315,False,0
a657db,KAP777  ,United States,1713399597,1713399597,-71.014,42.3467,15.24,False,70.94,19.49,-4.55,,38.1,,False,0
896453,UAE62Y  ,United Arab Emirates,1713399597,1713399597,-70.9599,42.2533,1790.7,False,129.67,197.79,-7.15,,1813.56,,False,0
a898a9,JBU691  ,United States,1713399587,1713399587,-71.0156,42.3679,,True,0.0,132.19,,,,,False,0
a83564,EJA628  ,United States,1713399595,1713399596,-71.0212,42.3741,,True,0.64,42.19,,,,6313,False,0
c00b7e,JZA608  ,Canada,1713399587,1713399592,-71.012,42.3629,,True,8.75,196.88,,,,,False,0
acb5d2,EJA918  ,United States,1713399502,1713399502,-71.022,42.3741,,True,0.0,312.19,,,,7167,False,0
aa3994,AAL2148 ,United States,1713399441,1713399441,-71.0186,42.3602,,True,0.0,30.94,,,,,False,0
a33843,JBU2230 ,United States,1713399553,1713399553,-71.0161,42.3677,,True,0.06,151.88,,,,3440,True,0
040060,ETH3516 ,Ethiopia,1713399597,1713399597,-70.8898,42.3983,10363.2,False,226.1,241.16,0.0,,10553.7,,False,0
ade9c0,JBU561  ,United States,1713399595,1713399595,-71.0174,42.3677,,True,0.0,213.75,,,,,False,0
a0017f,N1RF    ,United States,1713399597,1713399597,-71.0207,42.3729,,True,0.9,315.0,,,,3061,False,0
a6cacb,DAL408  ,United States,1713399399,1713399399,-71.0245,42.3647,,True,0.0,275.62,,,,,False,0
a32367,DAL2373 ,United States,1713399596,1713399596,-70.9994,42.3582,-53.34,False,67.25,76.28,1.95,,-15.24,,False,0
a7e62d,NKS253  ,United States,1713399527,1713399534,-71.0168,42.3644,,True,0.51,239.06,,,,0703,False,0
a22ac6,RPA5622 ,United States,1713399596,1713399597,-71.0202,42.3637,,True,0.0,306.56,,,,,False,0
a22ab9,JBU2017 ,United States,1713399596,1713399596,-71.0132,42.3654,,True,0.0,19.69,,,,,False,0
a6c358,DAL300  ,United States,1713399597,1713399597,-71.0155,42.3588,,True,7.46,281.25,,,,2040,False,0
a50549,RPA4728 ,United States,1713399597,1713399597,-71.0204,42.3595,,True,5.66,160.31,,,,,False,0
a1ce99,JBU620  ,United States,1713399597,1713399597,-71.0648,42.2406,655.32,False,100.05,18.9,-5.2,,685.8,7275,False,0
a1b449,RPA5596 ,United States,1713399652,1713399652,-71.0034,42.3575,-53.34,False,57.15,76.46,0.0,,-15.24,,False,0
a7d83a,VNT06   ,United States,1713399548,1713399553,-71.0216,42.3744,,True,0.0,312.19,,,,,False,0
a5cbf3,UAL1779 ,United States,1713399347,1713399347,-71.0162,42.362,,True,0.32,250.31,,,,1167,False,0
a8f3c5,UAL272  ,United States,1713399652,1713399652,-70.7585,42.2999,10066.02,False,253.86,67.23,-0.33,,10233.66,1562,False,0
a33a1d,JBU715  ,United States,1713399648,1713399648,-71.0147,42.3661,,True,0.0,213.75,,,,3042,False,0
a2477a,N246NE  ,United States,1713399652,1713399652,-71.131,42.3328,365.76,False,62.15,83.35,0.65,,388.62,,False,0
a6803f,N518ME  ,United States,1713399652,1713399652,-71.0081,42.3645,,True,9.26,295.31,,,,3315,False,0
a657db,KAP777  ,United States,1713399652,1713399652,-71.0059,42.3635,,True,7.46,345.94,,,,,False,0
a4c9f8,JBU8427 ,United States,1713399599,1713399599,-71.0147,42.3648,,True,0.0,340.31,,,,,False,0
a898a9,JBU691  ,United States,1713399648,1713399648,-71.0156,42.3679,,True,0.0,132.19,,,,,False,0
a83564,EJA628  ,United States,1713399651,1713399651,-71.0209,42.374,,True,0.64,132.19,,,,6313,False,0
